0.0,-0.56
0.0,-0.56
0.0,-0.63
0.0,-0.63
0.0,-0.63
0.0,-0.57
0.0,-0.57
0.0,-0.57
0.0,-0.57
0.0,-0.56
0.0,-0.53
0.0,-0.53
0.0,-0.56
0.0,-0.56
0.0,-0.56
2.0,-0.35
2.0,-0.35
2.0,-0.35
2.0,-0.22
2.0,-0.22
2.0,-0.22
2.0,-0.31
2.0,-0.31
2.0,-0.31
2.0,-0.29
2.0,-0.29
2.0,-0.29
4.0,2.43
4.0,2.43
1.0,1.93
1.0,1.93
1.0,2.02
3.0,1.38
3.0,1.38
